"No.","Time","Source","Destination","Protocol","Length","Info"
"485","40.519511","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=125 Ack=301 Win=64612 Len=1"
"486","40.522041","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=301 Ack=126 Win=65121 Len=4"
"487","40.631967","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=126 Ack=305 Win=64608 Len=0"
"488","40.773595","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=381 Ack=1 Win=65472 Len=5"
"489","40.814164","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=386 Win=64387 Len=0"
"490","40.836861","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=126 Ack=305 Win=64608 Len=1"
"491","40.840926","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=305 Ack=127 Win=65120 Len=4"
"492","41.023389","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=127 Ack=309 Win=64604 Len=0"
"493","41.129485","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=127 Ack=309 Win=64604 Len=1"
"494","41.170248","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=309 Ack=128 Win=65119 Len=0"
"495","41.294953","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=386 Ack=1 Win=65472 Len=5"
"496","41.336861","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=391 Win=64382 Len=0"
"497","41.524918","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=128 Ack=309 Win=64604 Len=1"
"498","41.527442","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=309 Ack=129 Win=65118 Len=4"
"499","41.603922","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=129 Ack=313 Win=64600 Len=0"
"500","41.814738","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=391 Ack=1 Win=65472 Len=5"
"501","41.822248","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=129 Ack=313 Win=64600 Len=1"
"502","41.824093","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=313 Ack=130 Win=65117 Len=4"
"503","41.855362","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=396 Win=64377 Len=0"
"504","41.917118","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=130 Ack=317 Win=64596 Len=0"
"505","42.121875","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=130 Ack=317 Win=64596 Len=1"
"506","42.162600","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=317 Ack=131 Win=65116 Len=0"
"507","42.331987","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=396 Ack=1 Win=65472 Len=5"
"508","42.372900","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=401 Win=64372 Len=0"
"509","42.586706","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=131 Ack=317 Win=64596 Len=1"
"510","42.589940","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=317 Ack=132 Win=65115 Len=4"
"511","42.693560","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=132 Ack=321 Win=64592 Len=0"
"512","42.859447","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=401 Ack=1 Win=65472 Len=5"
"513","42.888559","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=132 Ack=321 Win=64592 Len=1"
"514","42.891885","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=321 Ack=133 Win=65114 Len=4"
"515","42.900771","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=406 Win=64367 Len=0"
"516","42.980776","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=133 Ack=325 Win=64588 Len=0"
"517","43.170268","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=133 Ack=325 Win=64588 Len=1"
"518","43.211579","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=325 Ack=134 Win=65113 Len=0"
"519","43.389000","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=406 Ack=1 Win=65472 Len=5"
"520","43.399884","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=134 Ack=325 Win=64588 Len=1"
"521","43.402325","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=325 Ack=135 Win=65112 Len=4"
"522","43.428910","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=411 Win=64362 Len=0"
"523","43.477634","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=135 Ack=329 Win=64584 Len=0"
"524","43.682534","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=135 Ack=329 Win=64584 Len=1"
"525","43.723370","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=329 Ack=136 Win=65111 Len=0"
"526","43.907085","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=411 Ack=1 Win=65472 Len=5"
"527","43.947994","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=416 Win=64357 Len=0"
"528","44.050109","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=136 Ack=329 Win=64584 Len=1"
"529","44.053540","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=329 Ack=137 Win=65110 Len=4"
"530","44.160126","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=137 Ack=333 Win=64580 Len=0"
"531","44.357929","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=137 Ack=333 Win=64580 Len=1"
"532","44.397867","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=333 Ack=138 Win=65109 Len=0"
"533","44.425023","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=416 Ack=1 Win=65472 Len=5"
"534","44.466050","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=421 Win=64352 Len=0"
"535","44.731491","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=138 Ack=333 Win=64580 Len=1"
"536","44.733682","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=333 Ack=139 Win=65108 Len=4"
"537","44.827668","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=139 Ack=337 Win=64576 Len=0"
"538","44.946997","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=421 Ack=1 Win=65472 Len=5"
"539","44.986602","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=426 Win=64347 Len=0"
"540","45.029423","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=139 Ack=337 Win=64576 Len=1"
"541","45.031724","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=337 Ack=140 Win=65107 Len=4"
"542","45.141155","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=140 Ack=341 Win=64572 Len=0"
"543","45.417987","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=140 Ack=341 Win=64572 Len=1"
"544","45.458109","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=341 Ack=141 Win=65106 Len=0"
"545","45.468033","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=426 Ack=1 Win=65472 Len=5"
"546","45.508251","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=431 Win=64342 Len=0"
"547","45.734726","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=141 Ack=341 Win=64572 Len=1"
"548","45.737032","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=341 Ack=142 Win=65105 Len=4"
"549","45.828124","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=142 Ack=345 Win=64568 Len=0"
"550","45.991671","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=431 Ack=1 Win=65472 Len=5"
"551","46.032530","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=436 Win=64337 Len=0"
"552","46.048547","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=142 Ack=345 Win=64568 Len=1"
"553","46.050541","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=345 Ack=143 Win=65104 Len=4"
"554","46.259115","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=143 Ack=349 Win=64564 Len=0"
"555","46.360697","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=143 Ack=349 Win=64564 Len=1"
"556","46.400879","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=349 Ack=144 Win=65103 Len=0"
"557","46.538719","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=436 Ack=1 Win=65472 Len=5"
"558","46.581058","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=441 Win=64332 Len=0"
"559","46.819040","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=144 Ack=349 Win=64564 Len=1"
"560","46.822629","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=349 Ack=145 Win=65102 Len=4"
"561","46.910789","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=145 Ack=353 Win=64560 Len=0"
"562","47.048605","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=441 Ack=1 Win=65472 Len=5"
"563","47.089078","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=446 Win=64327 Len=0"
"564","47.109589","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=145 Ack=353 Win=64560 Len=1"
"565","47.111965","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=353 Ack=146 Win=65101 Len=4"
"566","47.284060","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=146 Ack=357 Win=64556 Len=0"
"567","47.423649","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=146 Ack=357 Win=64556 Len=1"
"568","47.464589","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=357 Ack=147 Win=65100 Len=0"
"569","47.579546","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=446 Ack=1 Win=65472 Len=5"
"570","47.620252","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=451 Win=64322 Len=0"
"571","47.820008","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=147 Ack=357 Win=64556 Len=1"
"572","47.824805","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=357 Ack=148 Win=65099 Len=4"
"573","47.918820","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=148 Ack=361 Win=64552 Len=0"
"574","48.101983","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=451 Ack=1 Win=65472 Len=5"
"575","48.134205","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=148 Ack=361 Win=64552 Len=1"
"576","48.136663","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=361 Ack=149 Win=65098 Len=4"
"577","48.142540","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=456 Win=64317 Len=0"
"578","48.216150","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=149 Ack=365 Win=64548 Len=0"
"579","48.419015","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=149 Ack=365 Win=64548 Len=1"
"580","48.460254","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=365 Ack=150 Win=65097 Len=0"
"581","48.624410","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=456 Ack=1 Win=65472 Len=5"
"582","48.665265","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=461 Win=64312 Len=0"
"583","48.888597","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=150 Ack=365 Win=64548 Len=1"
"584","48.890508","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=365 Ack=151 Win=65096 Len=4"
"585","48.991282","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=151 Ack=369 Win=64544 Len=0"
"586","49.156333","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=461 Ack=1 Win=65472 Len=5"
"587","49.160594","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=151 Ack=369 Win=64544 Len=1"
"588","49.162725","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=369 Ack=152 Win=65095 Len=4"
"589","49.199617","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=466 Win=64307 Len=0"
"590","49.253882","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=152 Ack=373 Win=64540 Len=0"
"591","49.424171","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=152 Ack=373 Win=64540 Len=1"
"592","49.463445","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=373 Ack=153 Win=65094 Len=0"
"593","49.692335","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=153 Ack=373 Win=64540 Len=1"
"594","49.692413","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=466 Ack=1 Win=65472 Len=5"
"595","49.733091","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=373 Ack=154 Win=65093 Len=0"
"596","49.733091","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=471 Win=64302 Len=0"
"597","50.021981","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=154 Ack=373 Win=64540 Len=1"
"598","50.025351","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=373 Ack=155 Win=65092 Len=4"
"599","50.229195","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=155 Ack=377 Win=64536 Len=0"
"600","50.230130","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=471 Ack=1 Win=65472 Len=5"
"601","50.270030","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=476 Win=64297 Len=0"
"602","50.298527","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=155 Ack=377 Win=64536 Len=1"
"603","50.301594","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=377 Ack=156 Win=65091 Len=4"
"604","50.495772","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=156 Ack=381 Win=64532 Len=0"
"605","50.595581","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=156 Ack=381 Win=64532 Len=1"
"606","50.635597","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=381 Ack=157 Win=65090 Len=0"
"607","50.764087","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=476 Ack=1 Win=65472 Len=5"
"608","50.804240","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=481 Win=64292 Len=0"
"609","51.031898","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=157 Ack=381 Win=64532 Len=1"
"610","51.034206","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=381 Ack=158 Win=65089 Len=4"
"611","51.114454","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=158 Ack=385 Win=64528 Len=0"
"612","51.267080","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=481 Ack=1 Win=65472 Len=5"
"613","51.304933","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=158 Ack=385 Win=64528 Len=1"
"614","51.307117","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=486 Win=64287 Len=0"
"615","51.310774","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=385 Ack=159 Win=65088 Len=4"
"616","51.410523","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=159 Ack=389 Win=64524 Len=0"
"617","51.418654","fe80::d8ec:85df:8c06:42b1","ff02::1:fff6:6c38","ICMPv6","86","Neighbor Solicitation for fe80::a633:d7ff:fef6:6c38 from 7a:79:19:72:9d:fd"
"618","51.593412","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=159 Ack=389 Win=64524 Len=1"
"619","51.633803","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=389 Ack=160 Win=65087 Len=0"
"620","51.794319","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=486 Ack=1 Win=65472 Len=5"
"621","51.835096","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=491 Win=64282 Len=0"
"622","51.958779","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=160 Ack=389 Win=64524 Len=1"
"623","51.961128","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=389 Ack=161 Win=65086 Len=4"
"624","52.068752","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=161 Ack=393 Win=64520 Len=0"
"625","52.257686","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=161 Ack=393 Win=64520 Len=1"
"626","52.298358","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=393 Ack=162 Win=65085 Len=0"
"627","52.314514","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=491 Ack=1 Win=65472 Len=5"
"628","52.355224","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=496 Win=64277 Len=0"
"629","52.634687","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=162 Ack=393 Win=64520 Len=1"
"630","52.637556","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=393 Ack=163 Win=65084 Len=4"
"631","52.728464","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=163 Ack=397 Win=64516 Len=0"
"632","52.832899","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=496 Ack=1 Win=65472 Len=5"
"633","52.873749","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=501 Win=64272 Len=0"
"634","52.941992","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=163 Ack=397 Win=64516 Len=1"
"635","52.944097","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=397 Ack=164 Win=65083 Len=4"
"636","53.034831","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=164 Ack=401 Win=64512 Len=0"
"637","53.060162","25.59.115.113","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"638","53.061057","fe80::141e:c36:d76e:62e8","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"639","53.061564","25.59.115.113","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"640","53.062941","fe80::141e:c36:d76e:62e8","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"641","53.064993","25.59.115.113","25.255.255.255","NBNS","92","Name query NB WPAD<00>"
"642","53.065015","25.59.115.113","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"643","53.065325","fe80::141e:c36:d76e:62e8","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"644","53.066191","25.59.115.113","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"645","53.066380","fe80::141e:c36:d76e:62e8","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"646","53.066857","fe80::141e:c36:d76e:62e8","ff02::1:3","LLMNR","84","Standard query 0xb4f6 A wpad"
"647","53.066879","25.59.115.113","224.0.0.252","LLMNR","64","Standard query 0xb4f6 A wpad"
"648","53.067154","fe80::141e:c36:d76e:62e8","ff02::1:3","LLMNR","84","Standard query 0xbf48 AAAA wpad"
"649","53.067154","25.59.115.113","224.0.0.252","LLMNR","64","Standard query 0xbf48 AAAA wpad"
"650","53.236581","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=164 Ack=401 Win=64512 Len=1"
"651","53.276635","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=401 Ack=165 Win=65082 Len=0"
"652","53.348124","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=501 Ack=1 Win=65472 Len=5"
"653","53.388165","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=506 Win=64267 Len=0"
"654","53.490879","fe80::141e:c36:d76e:62e8","ff02::1:3","LLMNR","84","Standard query 0xb4f6 A wpad"
"655","53.491173","25.59.115.113","224.0.0.252","LLMNR","64","Standard query 0xb4f6 A wpad"
"656","53.496322","fe80::141e:c36:d76e:62e8","ff02::1:3","LLMNR","84","Standard query 0xbf48 AAAA wpad"
"657","53.496425","25.59.115.113","224.0.0.252","LLMNR","64","Standard query 0xbf48 AAAA wpad"
"658","53.623658","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=165 Ack=401 Win=64512 Len=1"
"659","53.626202","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=401 Ack=166 Win=65081 Len=4"
"660","53.718542","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=166 Ack=405 Win=64508 Len=0"
"661","53.825932","25.59.115.113","25.255.255.255","NBNS","92","Name query NB WPAD<00>"
"662","53.868715","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=506 Ack=1 Win=65472 Len=5"
"663","53.909173","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=511 Win=64262 Len=0"
"664","53.933832","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=166 Ack=405 Win=64508 Len=1"
"665","53.936338","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=405 Ack=167 Win=65080 Len=4"
"666","54.029443","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=167 Ack=409 Win=64504 Len=0"
"667","54.060618","25.59.115.113","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"668","54.060682","fe80::141e:c36:d76e:62e8","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"669","54.075607","25.59.115.113","224.0.0.251","MDNS","70","Standard query 0x0000 A wpad.local, ""QM"" question"
"670","54.080880","25.59.115.113","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"671","54.081103","fe80::141e:c36:d76e:62e8","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"672","54.081103","fe80::141e:c36:d76e:62e8","ff02::fb","MDNS","90","Standard query 0x0000 A wpad.local, ""QM"" question"
"673","54.081103","25.59.115.113","224.0.0.251","MDNS","70","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"674","54.081525","fe80::141e:c36:d76e:62e8","ff02::fb","MDNS","90","Standard query 0x0000 AAAA wpad.local, ""QM"" question"
"675","54.230477","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=167 Ack=409 Win=64504 Len=1"
"676","54.270961","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=409 Ack=168 Win=65079 Len=0"
"677","54.386683","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=511 Ack=1 Win=65472 Len=5"
"678","54.431520","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=516 Win=64257 Len=0"
"679","54.590439","25.59.115.113","25.255.255.255","NBNS","92","Name query NB WPAD<00>"
"680","54.606522","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=168 Ack=409 Win=64504 Len=1"
"681","54.608546","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=409 Ack=169 Win=65078 Len=4"
"682","54.697537","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [ACK] Seq=169 Ack=413 Win=64500 Len=0"
"683","54.901548","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=169 Ack=413 Win=64500 Len=1"
"684","54.917508","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=516 Ack=1 Win=65472 Len=5"
"685","54.942259","25.114.157.253","25.59.115.113","TCP","54","1234  >  58363 [ACK] Seq=413 Ack=170 Win=65077 Len=0"
"686","54.957953","25.114.157.253","25.94.9.254","TCP","54","1234  >  53788 [ACK] Seq=1 Ack=521 Win=64252 Len=0"
"687","55.413570","25.59.115.113","25.114.157.253","TCP","60","58363  >  1234 [PSH, ACK] Seq=170 Ack=413 Win=64500 Len=1"
"688","55.416030","25.114.157.253","25.59.115.113","TCP","58","1234  >  58363 [PSH, ACK] Seq=413 Ack=171 Win=65076 Len=4"
"689","55.433568","25.94.9.254","25.114.157.253","TCP","60","53788  >  1234 [PSH, ACK] Seq=521 Ack=1 Win=65472 Len=5"
